usage_id,customer_id,usage_month,internet_usage_gb,mobile_data_gb,tv_hours_watched
USG006546,CUST0217,2024-05-01,874.63,0,0
USG006547,CUST0217,2024-06-01,1501.82,0,0
USG006548,CUST0217,2024-07-01,957.72,0,0
USG006549,CUST0217,2024-08-01,988.11,0,0
USG006550,CUST0217,2024-09-01,1403.9,0,0
USG006551,CUST0217,2024-10-01,1115.52,0,0
USG006552,CUST0217,2024-11-01,880.18,0,0
USG006553,CUST0217,2024-12-01,1105.77,0,0
USG006554,CUST0217,2025-01-01,1545.31,0,0
USG006555,CUST0217,2025-02-01,1113.93,0,0
USG006556,CUST0217,2025-03-01,1116.56,0,0
USG006557,CUST0217,2025-04-01,1378.82,0,0
USG006558,CUST0217,2025-05-01,1415.32,0,0
USG006559,CUST0217,2025-06-01,1546.18,0,0
USG006560,CUST0217,2025-07-01,1338.22,0,0
USG006561,CUST0217,2025-08-01,1535.6,0,0
USG006562,CUST0217,2025-09-01,1547.35,0,0
USG006563,CUST0217,2025-10-01,962.26,0,0
USG006564,CUST0217,2025-11-01,1390.38,0,0
USG006565,CUST0217,2025-12-01,1134.77,0,0
USG006566,CUST0217,2026-01-01,1054.32,0,0
USG006567,CUST0217,2026-02-01,1652.22,0,0
USG006568,CUST0217,2026-03-01,1833.84,0,0
USG006569,CUST0217,2026-04-01,1833.89,0,0
USG006570,CUST0217,2026-05-01,1117.37,0,0
USG006571,CUST0217,2026-06-01,1389.61,0,0
USG006572,CUST0218,2023-07-01,755.0,77,0
USG006573,CUST0218,2023-08-01,1235.0,78,0
USG006574,CUST0218,2023-09-01,778.0,76,0
USG006575,CUST0218,2023-10-01,901.0,80,0
USG006576,CUST0218,2023-11-01,872.0,12,0
USG006577,CUST0218,2023-12-01,1236.0,40,0
USG006578,CUST0218,2024-01-01,1212.0,85,0
USG006579,CUST0218,2024-02-01,1331.0,50,0
USG006580,CUST0218,2024-03-01,894.0,43,0
USG006581,CUST0218,2024-04-01,997.0,37,0
USG006582,CUST0218,2024-05-01,1131.0,75,0
USG006583,CUST0218,2024-06-01,1034.0,15,0
USG006584,CUST0218,2024-07-01,762.0,8,0
USG006585,CUST0218,2024-08-01,1130.0,59,0
USG006586,CUST0218,2024-09-01,765.0,69,0
USG006587,CUST0218,2024-10-01,1004.0,21,0
USG006588,CUST0218,2024-11-01,1469.0,83,0
USG006589,CUST0218,2024-12-01,930.0,69,0
USG006590,CUST0218,2025-01-01,1368.0,19,0
USG006591,CUST0218,2025-02-01,750.0,60,0
USG006592,CUST0218,2025-03-01,1434.0,41,0
USG006593,CUST0218,2025-04-01,1332.0,11,0
USG006594,CUST0218,2025-05-01,1221.0,78,0
USG006595,CUST0218,2025-06-01,1347.0,8,0
USG006596,CUST0218,2025-07-01,898.0,81,0
USG006597,CUST0218,2025-08-01,1234.0,59,0
USG006598,CUST0218,2025-09-01,1289.0,41,0
USG006599,CUST0218,2025-10-01,921.0,76,0
USG006600,CUST0218,2025-11-01,910.0,44,0
USG006601,CUST0218,2025-12-01,1282.0,21,0
USG006602,CUST0218,2026-01-01,1311.0,47,0
USG006603,CUST0218,2026-02-01,1171.0,25,0
USG006604,CUST0218,2026-03-01,1143.0,38,0
USG006605,CUST0218,2026-04-01,1034.0,23,0
USG006606,CUST0218,2026-05-01,1126.0,53,0
USG006607,CUST0218,2026-06-01,886.0,21,0
USG006608,CUST0219,2023-07-01,38.0,0,51
USG006609,CUST0219,2023-08-01,19.0,0,179
USG006610,CUST0219,2023-09-01,15.0,0,136
USG006611,CUST0219,2023-10-01,17.0,0,47
USG006612,CUST0219,2023-11-01,25.0,0,83
USG006613,CUST0219,2023-12-01,29.0,0,112
USG006614,CUST0219,2024-01-01,42.0,0,56
USG006615,CUST0219,2024-02-01,32.0,0,138
USG006616,CUST0219,2024-03-01,5.0,0,179
USG006617,CUST0219,2024-04-01,32.0,0,178
USG006618,CUST0219,2024-05-01,33.0,0,21
USG006619,CUST0219,2024-06-01,26.0,0,119
USG006620,CUST0219,2024-07-01,1.0,0,123
USG006621,CUST0219,2024-08-01,42.0,0,134
USG006622,CUST0219,2024-09-01,39.0,0,110
USG006623,CUST0219,2024-10-01,0.0,0,51
USG006624,CUST0219,2024-11-01,42.0,0,165
USG006625,CUST0219,2024-12-01,6.0,0,65
USG006626,CUST0219,2025-01-01,37.0,0,136
USG006627,CUST0219,2025-02-01,37.0,0,67
USG006628,CUST0219,2025-03-01,47.0,0,71
USG006629,CUST0219,2025-04-01,9.0,0,126
USG006630,CUST0219,2025-05-01,34.0,0,72
USG006631,CUST0219,2025-06-01,50.0,0,109
USG006632,CUST0219,2025-07-01,45.0,0,31
USG006633,CUST0219,2025-08-01,44.0,0,112
USG006634,CUST0219,2025-09-01,7.0,0,22
USG006635,CUST0219,2025-10-01,48.0,0,142
USG006636,CUST0219,2025-11-01,42.0,0,58
USG006637,CUST0219,2025-12-01,3.0,0,88
USG006638,CUST0219,2026-01-01,9.0,0,74
USG006639,CUST0219,2026-02-01,47.0,0,152
USG006640,CUST0219,2026-03-01,21.0,0,157
USG006641,CUST0219,2026-04-01,1.0,0,110
USG006642,CUST0219,2026-05-01,50.0,0,89
USG006643,CUST0219,2026-06-01,47.0,0,53
USG006644,CUST0220,2024-08-01,676.1,0,0
USG006645,CUST0220,2024-09-01,1023.6,0,0
USG006646,CUST0220,2024-10-01,739.15,0,0
USG006647,CUST0220,2024-11-01,695.69,0,0
USG006648,CUST0220,2024-12-01,361.41,0,0
USG006649,CUST0220,2025-01-01,957.27,0,0
USG006650,CUST0220,2025-02-01,614.46,0,0
USG006651,CUST0220,2025-03-01,780.82,0,0
USG006652,CUST0220,2025-04-01,491.65,0,0
USG006653,CUST0220,2025-05-01,587.49,0,0
USG006654,CUST0220,2025-06-01,883.21,0,0
USG006655,CUST0220,2025-07-01,830.68,0,0
USG006656,CUST0220,2025-08-01,570.46,0,0
USG006657,CUST0220,2025-09-01,589.3,0,0
USG006658,CUST0220,2025-10-01,441.15,0,0
USG006659,CUST0220,2025-11-01,833.9,0,0
USG006660,CUST0220,2025-12-01,795.02,0,0
USG006661,CUST0220,2026-01-01,981.76,0,0
USG006662,CUST0220,2026-02-01,510.99,0,0
USG006663,CUST0220,2026-03-01,432.78,0,0
USG006664,CUST0220,2026-04-01,233.04,0,0
USG006665,CUST0220,2026-05-01,541.2,0,0
USG006666,CUST0220,2026-06-01,474.98,0,0
USG006667,CUST0221,2025-07-01,611.0,55,0
USG006668,CUST0221,2025-08-01,631.0,5,0
USG006669,CUST0221,2025-09-01,317.0,9,0
USG006670,CUST0221,2025-10-01,421.0,65,0
USG006671,CUST0221,2025-11-01,606.0,10,0
USG006672,CUST0221,2025-12-01,650.0,43,0
USG006673,CUST0221,2026-01-01,625.0,17,0
USG006674,CUST0221,2026-02-01,738.0,65,0
USG006675,CUST0221,2026-03-01,467.0,69,0
USG006676,CUST0221,2026-04-01,500.0,37,0
USG006677,CUST0221,2026-05-01,804.0,58,0
USG006678,CUST0221,2026-06-01,571.0,32,0
USG006679,CUST0222,2023-09-01,151.26,36,0
USG006680,CUST0222,2023-10-01,437.88,41,0
USG006681,CUST0222,2023-11-01,236.72,39,0
USG006682,CUST0222,2023-12-01,121.88,46,0
USG006683,CUST0222,2024-01-01,577.28,37,0
USG006684,CUST0222,2024-02-01,456.81,15,0
USG006685,CUST0222,2024-03-01,506.74,25,0
USG006686,CUST0222,2024-04-01,310.02,61,0
USG006687,CUST0222,2024-05-01,182.27,41,0
USG006688,CUST0222,2024-06-01,536.24,80,0
USG006689,CUST0222,2024-07-01,245.56,39,0
USG006690,CUST0222,2024-08-01,392.82,11,0
USG006691,CUST0222,2024-09-01,545.82,66,0
USG006692,CUST0222,2024-10-01,180.59,54,0
USG006693,CUST0222,2024-11-01,566.71,5,0
USG006694,CUST0222,2024-12-01,389.53,39,0
USG006695,CUST0222,2025-01-01,199.42,31,0
USG006696,CUST0222,2025-02-01,347.46,48,0
USG006697,CUST0222,2025-03-01,468.81,42,0
USG006698,CUST0222,2025-04-01,326.12,27,0
USG006699,CUST0222,2025-05-01,529.17,38,0
USG006700,CUST0222,2025-06-01,558.68,61,0
USG006701,CUST0222,2025-07-01,310.34,23,0
USG006702,CUST0222,2025-08-01,332.44,33,0
USG006703,CUST0222,2025-09-01,490.34,55,0
USG006704,CUST0222,2025-10-01,374.07,16,0
USG006705,CUST0222,2025-11-01,189.42,65,0
USG006706,CUST0222,2025-12-01,419.8,44,0
USG006707,CUST0222,2026-01-01,582.15,34,0
USG006708,CUST0222,2026-02-01,184.89,17,0
USG006709,CUST0222,2026-03-01,253.33,75,0
USG006710,CUST0222,2026-04-01,411.87,59,0
USG006711,CUST0222,2026-05-01,432.76,20,0
USG006712,CUST0222,2026-06-01,332.21,59,0
USG006713,CUST0223,2025-08-01,40.0,71,0
USG006714,CUST0223,2025-09-01,33.0,6,0
USG006715,CUST0223,2025-10-01,15.0,5,0
USG006716,CUST0223,2025-11-01,19.0,22,0
USG006717,CUST0223,2025-12-01,34.0,9,0
USG006718,CUST0223,2026-01-01,42.0,49,0
USG006719,CUST0223,2026-02-01,10.0,10,0
USG006720,CUST0223,2026-03-01,34.0,42,0
USG006721,CUST0223,2026-04-01,41.0,9,0
USG006722,CUST0223,2026-05-01,11.0,19,0
USG006723,CUST0223,2026-06-01,37.0,63,0
USG006724,CUST0224,2024-10-01,604.06,0,0
USG006725,CUST0224,2024-11-01,581.04,0,0
USG006726,CUST0224,2024-12-01,470.17,0,0
USG006727,CUST0224,2025-01-01,892.15,0,0
USG006728,CUST0224,2025-02-01,534.49,0,0
USG006729,CUST0224,2025-03-01,780.05,0,0
USG006730,CUST0224,2025-04-01,780.26,0,0
USG006731,CUST0224,2025-05-01,528.5,0,0
USG006732,CUST0224,2025-06-01,529.91,0,0
USG006733,CUST0224,2025-07-01,449.33,0,0
USG006734,CUST0224,2025-08-01,663.42,0,0
USG006735,CUST0224,2025-09-01,374.9,0,0
USG006736,CUST0224,2025-10-01,250.13,0,0
USG006737,CUST0224,2025-11-01,903.73,0,0
USG006738,CUST0224,2025-12-01,856.46,0,0
USG006739,CUST0224,2026-01-01,310.21,0,0
USG006740,CUST0224,2026-02-01,299.73,0,0
USG006741,CUST0224,2026-03-01,783.16,0,0
USG006742,CUST0224,2026-04-01,758.73,0,0
USG006743,CUST0224,2026-05-01,419.49,0,0
USG006744,CUST0224,2026-06-01,560.57,0,0
USG006745,CUST0225,2026-06-01,46.0,81,0
USG006746,CUST0226,2023-07-01,417.0,59,23
USG006747,CUST0226,2023-08-01,657.84,27,97
USG006748,CUST0226,2023-09-01,914.07,66,168
USG006749,CUST0226,2023-10-01,630.4,73,56
USG006750,CUST0226,2023-11-01,792.7,59,88
USG006751,CUST0226,2023-12-01,435.79,66,44
USG006752,CUST0226,2024-01-01,857.29,49,121
USG006753,CUST0226,2024-02-01,922.73,50,114
USG006754,CUST0226,2024-03-01,900.75,30,176
USG006755,CUST0226,2024-04-01,656.26,58,33
USG006756,CUST0226,2024-05-01,854.06,77,128
USG006757,CUST0226,2024-06-01,567.4,15,90
USG006758,CUST0226,2024-07-01,448.77,26,131
USG006759,CUST0226,2024-08-01,631.42,20,57
USG006760,CUST0226,2024-09-01,659.26,47,143
USG006761,CUST0226,2024-10-01,564.29,33,169
USG006762,CUST0226,2024-11-01,452.4,20,68
USG006763,CUST0226,2024-12-01,491.49,30,174
USG006764,CUST0226,2025-01-01,412.35,81,163
USG006765,CUST0226,2025-02-01,492.66,36,35
USG006766,CUST0226,2025-03-01,531.51,85,107
USG006767,CUST0226,2025-04-01,698.03,41,46
USG006768,CUST0226,2025-05-01,1035.83,48,32
USG006769,CUST0226,2025-06-01,698.99,73,110
USG006770,CUST0226,2025-07-01,1059.3,10,64
USG006771,CUST0226,2025-08-01,395.51,85,127
USG006772,CUST0226,2025-09-01,743.27,18,55
USG006773,CUST0226,2025-10-01,984.46,63,137
USG006774,CUST0226,2025-11-01,663.71,31,132
USG006775,CUST0226,2025-12-01,523.46,53,22
USG006776,CUST0226,2026-01-01,637.87,34,88
USG006777,CUST0226,2026-02-01,441.64,70,166
USG006778,CUST0226,2026-03-01,725.62,16,46
USG006779,CUST0226,2026-04-01,963.09,6,102
USG006780,CUST0226,2026-05-01,734.92,9,134
USG006781,CUST0226,2026-06-01,765.19,23,130
USG006782,CUST0227,2025-11-01,34.0,0,102
USG006783,CUST0227,2025-12-01,7.0,0,161
USG006784,CUST0227,2026-01-01,49.0,0,135
USG006785,CUST0227,2026-02-01,8.0,0,178
USG006786,CUST0227,2026-03-01,20.0,0,149
USG006787,CUST0227,2026-04-01,23.0,0,150
USG006788,CUST0227,2026-05-01,1.0,0,174
USG006789,CUST0227,2026-06-01,15.0,0,91
USG006790,CUST0228,2024-11-01,18.75,45,0
USG006791,CUST0228,2024-12-01,7.25,28,0
USG006792,CUST0228,2025-01-01,0.0,9,0
USG006793,CUST0228,2025-02-01,0.0,29,0
USG006794,CUST0228,2025-03-01,15.04,53,0
USG006795,CUST0228,2025-04-01,4.09,71,0
USG006796,CUST0228,2025-05-01,0.0,75,0
USG006797,CUST0228,2025-06-01,4.69,62,0
USG006798,CUST0228,2025-07-01,8.2,7,0
USG006799,CUST0228,2025-08-01,0.0,14,0
USG006800,CUST0228,2025-09-01,0.0,80,0
USG006801,CUST0228,2025-10-01,0.0,48,0
USG006802,CUST0228,2025-11-01,0.0,31,0
USG006803,CUST0228,2025-12-01,0.0,43,0
USG006804,CUST0228,2026-01-01,0.0,9,0
USG006805,CUST0228,2026-02-01,1.71,52,0
USG006806,CUST0228,2026-03-01,0.0,83,0
USG006807,CUST0228,2026-04-01,0.0,58,0
USG006808,CUST0228,2026-05-01,0.0,11,0
USG006809,CUST0228,2026-06-01,0.0,31,0
USG006810,CUST0229,2023-07-01,1409.0,0,0
USG006811,CUST0229,2023-08-01,971.0,0,0
USG006812,CUST0229,2023-09-01,1137.0,0,0
USG006813,CUST0229,2023-10-01,1292.0,0,0
USG006814,CUST0229,2023-11-01,1270.0,0,0
USG006815,CUST0229,2023-12-01,1493.0,0,0
USG006816,CUST0229,2024-01-01,1099.0,0,0
USG006817,CUST0229,2024-02-01,1267.0,0,0
USG006818,CUST0229,2024-03-01,1474.0,0,0
USG006819,CUST0229,2024-04-01,918.0,0,0
USG006820,CUST0229,2024-05-01,763.0,0,0
USG006821,CUST0229,2024-06-01,937.0,0,0
USG006822,CUST0229,2024-07-01,1104.0,0,0
USG006823,CUST0229,2024-08-01,1225.0,0,0
USG006824,CUST0229,2024-09-01,1307.0,0,0
USG006825,CUST0229,2024-10-01,1198.0,0,0
USG006826,CUST0229,2024-11-01,1148.0,0,0
USG006827,CUST0229,2024-12-01,922.0,0,0
USG006828,CUST0229,2025-01-01,1271.0,0,0
USG006829,CUST0229,2025-02-01,753.0,0,0
USG006830,CUST0229,2025-03-01,1165.0,0,0
USG006831,CUST0229,2025-04-01,858.0,0,0
USG006832,CUST0229,2025-05-01,1116.0,0,0
USG006833,CUST0229,2025-06-01,1119.0,0,0
USG006834,CUST0229,2025-07-01,662.0,0,0
USG006835,CUST0229,2025-08-01,1041.0,0,0
USG006836,CUST0229,2025-09-01,1322.0,0,0
USG006837,CUST0229,2025-10-01,1135.0,0,0
USG006838,CUST0229,2025-11-01,931.0,0,0
USG006839,CUST0229,2025-12-01,676.0,0,0
USG006840,CUST0229,2026-01-01,915.0,0,0
USG006841,CUST0229,2026-02-01,911.0,0,0
USG006842,CUST0229,2026-03-01,846.0,0,0
USG006843,CUST0229,2026-04-01,1481.0,0,0
USG006844,CUST0229,2026-05-01,873.0,0,0
USG006845,CUST0229,2026-06-01,1468.0,0,0
USG006846,CUST0230,2025-04-01,259.82,46,0
USG006847,CUST0230,2025-05-01,543.86,10,0
USG006848,CUST0230,2025-06-01,189.99,76,0
USG006849,CUST0230,2025-07-01,149.33,74,0
USG006850,CUST0230,2025-08-01,254.26,59,0
USG006851,CUST0230,2025-09-01,315.12,38,0
USG006852,CUST0230,2025-10-01,509.93,72,0
USG006853,CUST0230,2025-11-01,257.01,23,0
USG006854,CUST0230,2025-12-01,437.69,53,0
USG006855,CUST0230,2026-01-01,518.65,9,0
USG006856,CUST0230,2026-02-01,525.79,60,0
USG006857,CUST0230,2026-03-01,354.33,53,0
USG006858,CUST0230,2026-04-01,340.73,16,0
USG006859,CUST0230,2026-05-01,200.43,64,0
USG006860,CUST0230,2026-06-01,502.3,58,0
USG006861,CUST0231,2023-07-01,33.0,8,0
USG006862,CUST0231,2023-08-01,34.19,66,0
USG006863,CUST0231,2023-09-01,45.19,14,0
USG006864,CUST0231,2023-10-01,55.09,48,0
USG006865,CUST0231,2023-11-01,16.12,55,0
USG006866,CUST0231,2023-12-01,20.52,17,0
USG006867,CUST0231,2024-01-01,45.84,78,0
USG006868,CUST0231,2024-02-01,33.95,39,0
USG006869,CUST0231,2024-03-01,79.97,51,0
USG006870,CUST0231,2024-04-01,54.09,17,0
USG006871,CUST0231,2024-05-01,26.71,7,0
USG006872,CUST0231,2024-06-01,41.88,78,0
USG006873,CUST0231,2024-07-01,78.24,29,0
USG006874,CUST0231,2024-08-01,64.14,73,0
USG006875,CUST0231,2024-09-01,82.5,64,0
USG006876,CUST0231,2024-10-01,22.17,36,0
USG006877,CUST0231,2024-11-01,35.74,84,0
USG006878,CUST0231,2024-12-01,13.56,42,0
USG006879,CUST0231,2025-01-01,13.89,84,0
USG006880,CUST0231,2025-02-01,92.86,47,0
USG006881,CUST0231,2025-03-01,33.52,58,0
USG006882,CUST0231,2025-04-01,61.38,45,0
USG006883,CUST0231,2025-05-01,77.38,59,0
USG006884,CUST0231,2025-06-01,54.12,17,0
USG006885,CUST0231,2025-07-01,41.3,57,0
USG006886,CUST0231,2025-08-01,65.81,18,0
USG006887,CUST0231,2025-09-01,53.35,79,0
USG006888,CUST0231,2025-10-01,34.63,74,0
USG006889,CUST0231,2025-11-01,75.71,70,0
USG006890,CUST0231,2025-12-01,88.75,59,0
USG006891,CUST0231,2026-01-01,104.02,37,0
USG006892,CUST0231,2026-02-01,85.64,16,0
USG006893,CUST0231,2026-03-01,45.92,30,0
USG006894,CUST0231,2026-04-01,70.84,76,0
USG006895,CUST0231,2026-05-01,82.68,39,0
USG006896,CUST0231,2026-06-01,101.2,67,0
USG006897,CUST0232,2023-07-01,799.0,84,0
USG006898,CUST0232,2023-08-01,1037.0,27,0
USG006899,CUST0232,2023-09-01,747.0,84,0
USG006900,CUST0232,2023-10-01,1054.0,74,0
USG006901,CUST0232,2023-11-01,884.0,10,0
USG006902,CUST0232,2023-12-01,782.0,78,0
USG006903,CUST0232,2024-01-01,1220.0,56,0
USG006904,CUST0232,2024-02-01,1142.0,31,0
USG006905,CUST0232,2024-03-01,1057.0,78,0
USG006906,CUST0232,2024-04-01,1048.0,28,0
USG006907,CUST0232,2024-05-01,908.0,23,0
USG006908,CUST0232,2024-06-01,969.0,63,0
USG006909,CUST0232,2024-07-01,978.0,83,0
USG006910,CUST0232,2024-08-01,1274.0,54,0
USG006911,CUST0232,2024-09-01,1138.0,45,0
USG006912,CUST0232,2024-10-01,1371.0,50,0
USG006913,CUST0232,2024-11-01,1415.0,51,0
USG006914,CUST0232,2024-12-01,705.0,28,0
USG006915,CUST0232,2025-01-01,742.0,64,0
USG006916,CUST0232,2025-02-01,945.0,20,0
USG006917,CUST0232,2025-03-01,944.0,49,0
USG006918,CUST0232,2025-04-01,1388.0,59,0
USG006919,CUST0232,2025-05-01,1022.0,63,0
USG006920,CUST0232,2025-06-01,1462.0,20,0
USG006921,CUST0232,2025-07-01,1179.0,34,0
USG006922,CUST0232,2025-08-01,652.0,66,0
USG006923,CUST0232,2025-09-01,1147.0,22,0
USG006924,CUST0232,2025-10-01,1234.0,23,0
USG006925,CUST0232,2025-11-01,817.0,76,0
USG006926,CUST0232,2025-12-01,942.0,10,0
USG006927,CUST0232,2026-01-01,1401.0,43,0
USG006928,CUST0232,2026-02-01,1411.0,11,0
USG006929,CUST0232,2026-03-01,765.0,76,0
USG006930,CUST0232,2026-04-01,996.0,16,0
USG006931,CUST0232,2026-05-01,844.0,36,0
USG006932,CUST0232,2026-06-01,784.0,7,0
USG006933,CUST0233,2025-08-01,766.0,36,177
USG006934,CUST0233,2025-09-01,664.0,51,124
USG006935,CUST0233,2025-10-01,633.0,81,147
USG006936,CUST0233,2025-11-01,748.0,6,82
USG006937,CUST0233,2025-12-01,311.0,55,55
USG006938,CUST0233,2026-01-01,713.0,40,138
USG006939,CUST0233,2026-02-01,394.0,20,66
USG006940,CUST0233,2026-03-01,556.0,32,120
USG006941,CUST0233,2026-04-01,517.0,27,32
USG006942,CUST0233,2026-05-01,710.0,37,83
USG006943,CUST0233,2026-06-01,664.0,69,98
USG006944,CUST0234,2023-07-01,334.0,0,118
USG006945,CUST0234,2023-08-01,709.49,0,149
USG006946,CUST0234,2023-09-01,334.78,0,136
USG006947,CUST0234,2023-10-01,746.86,0,71
USG006948,CUST0234,2023-11-01,1005.43,0,45
USG006949,CUST0234,2023-12-01,903.0,0,71
USG006950,CUST0234,2024-01-01,418.51,0,82
USG006951,CUST0234,2024-02-01,825.61,0,177
USG006952,CUST0234,2024-03-01,477.14,0,179
USG006953,CUST0234,2024-04-01,705.11,0,133
USG006954,CUST0234,2024-05-01,355.28,0,22
USG006955,CUST0234,2024-06-01,664.06,0,72
USG006956,CUST0234,2024-07-01,795.24,0,55
USG006957,CUST0234,2024-08-01,787.97,0,81
USG006958,CUST0234,2024-09-01,817.89,0,109
USG006959,CUST0234,2024-10-01,824.66,0,173
USG006960,CUST0234,2024-11-01,363.55,0,136
USG006961,CUST0234,2024-12-01,652.56,0,92
USG006962,CUST0234,2025-01-01,761.12,0,70
USG006963,CUST0234,2025-02-01,512.44,0,105
USG006964,CUST0234,2025-03-01,556.86,0,53
USG006965,CUST0234,2025-04-01,569.37,0,146
USG006966,CUST0234,2025-05-01,800.58,0,32
USG006967,CUST0234,2025-06-01,496.74,0,84
USG006968,CUST0234,2025-07-01,1027.84,0,128
USG006969,CUST0234,2025-08-01,601.92,0,111
USG006970,CUST0234,2025-09-01,562.61,0,65
USG006971,CUST0234,2025-10-01,713.03,0,129
USG006972,CUST0234,2025-11-01,1012.19,0,67
USG006973,CUST0234,2025-12-01,633.33,0,177
USG006974,CUST0234,2026-01-01,553.44,0,109
USG006975,CUST0234,2026-02-01,515.13,0,137
USG006976,CUST0234,2026-03-01,751.57,0,20
USG006977,CUST0234,2026-04-01,966.25,0,69
USG006978,CUST0234,2026-05-01,754.29,0,99
USG006979,CUST0234,2026-06-01,767.45,0,38
USG006980,CUST0235,2026-01-01,473.0,0,0
USG006981,CUST0235,2026-02-01,781.0,0,0
USG006982,CUST0235,2026-03-01,536.0,0,0
USG006983,CUST0235,2026-04-01,418.0,0,0
USG006984,CUST0235,2026-05-01,603.0,0,0
USG006985,CUST0235,2026-06-01,487.0,0,0
USG006986,CUST0236,2023-07-01,534.0,0,115
USG006987,CUST0236,2023-08-01,842.67,0,61
USG006988,CUST0236,2023-09-01,960.6,0,174
USG006989,CUST0236,2023-10-01,603.29,0,143
USG006990,CUST0236,2023-11-01,612.86,0,174
USG006991,CUST0236,2023-12-01,766.44,0,20
USG006992,CUST0236,2024-01-01,839.91,0,139
USG006993,CUST0236,2024-02-01,909.72,0,170
USG006994,CUST0236,2024-03-01,615.49,0,69
USG006995,CUST0236,2024-04-01,681.63,0,46
USG006996,CUST0236,2024-05-01,514.0,0,54
USG006997,CUST0236,2024-06-01,963.1,0,46
USG006998,CUST0236,2024-07-01,901.44,0,122
USG006999,CUST0236,2024-08-01,973.08,0,88
USG007000,CUST0236,2024-09-01,431.87,0,132
USG007001,CUST0236,2024-10-01,840.75,0,109
USG007002,CUST0236,2024-11-01,690.42,0,65
USG007003,CUST0236,2024-12-01,498.13,0,28
USG007004,CUST0236,2025-01-01,704.04,0,22
USG007005,CUST0236,2025-02-01,689.98,0,144
USG007006,CUST0236,2025-03-01,865.66,0,33
USG007007,CUST0236,2025-04-01,640.58,0,95
USG007008,CUST0236,2025-05-01,495.79,0,37
USG007009,CUST0236,2025-06-01,660.85,0,36
USG007010,CUST0236,2025-07-01,799.21,0,48
USG007011,CUST0236,2025-08-01,1031.85,0,87
USG007012,CUST0236,2025-09-01,425.71,0,42
USG007013,CUST0236,2025-10-01,723.92,0,62
USG007014,CUST0236,2025-11-01,503.94,0,112
USG007015,CUST0236,2025-12-01,886.26,0,128
USG007016,CUST0236,2026-01-01,828.93,0,85
USG007017,CUST0236,2026-02-01,929.43,0,36
USG007018,CUST0236,2026-03-01,879.53,0,172
USG007019,CUST0236,2026-04-01,703.65,0,98
USG007020,CUST0236,2026-05-01,820.18,0,129
USG007021,CUST0236,2026-06-01,669.43,0,49
USG007022,CUST0237,2024-06-01,0.0,50,60
USG007023,CUST0237,2024-07-01,6.02,46,37
USG007024,CUST0237,2024-08-01,13.3,28,75
USG007025,CUST0237,2024-09-01,0.0,82,96
USG007026,CUST0237,2024-10-01,0.76,23,143
USG007027,CUST0237,2024-11-01,0.0,78,34
USG007028,CUST0237,2024-12-01,17.2,14,37
USG007029,CUST0237,2025-01-01,2.6,42,133
USG007030,CUST0237,2025-02-01,0.0,28,86
USG007031,CUST0237,2025-03-01,0.0,25,150
USG007032,CUST0237,2025-04-01,0.0,84,110
USG007033,CUST0237,2025-05-01,5.43,40,25
USG007034,CUST0237,2025-06-01,21.07,49,71
USG007035,CUST0237,2025-07-01,4.36,44,64
USG007036,CUST0237,2025-08-01,0.0,41,22
USG007037,CUST0237,2025-09-01,0.0,70,136
USG007038,CUST0237,2025-10-01,0.0,6,99
USG007039,CUST0237,2025-11-01,4.78,70,24
USG007040,CUST0237,2025-12-01,0.0,85,110
USG007041,CUST0237,2026-01-01,1.04,13,123
USG007042,CUST0237,2026-02-01,0.0,60,65
USG007043,CUST0237,2026-03-01,0.0,85,31
USG007044,CUST0237,2026-04-01,0.0,82,43
USG007045,CUST0237,2026-05-01,0.0,7,44
USG007046,CUST0237,2026-06-01,0.0,45,81
USG007047,CUST0238,2023-07-01,1198.0,0,0
USG007048,CUST0238,2023-08-01,1086.0,0,0
USG007049,CUST0238,2023-09-01,861.0,0,0
USG007050,CUST0238,2023-10-01,1395.0,0,0
USG007051,CUST0238,2023-11-01,1133.0,0,0
USG007052,CUST0238,2023-12-01,1173.0,0,0
USG007053,CUST0238,2024-01-01,1148.0,0,0
USG007054,CUST0238,2024-02-01,1474.0,0,0
USG007055,CUST0238,2024-03-01,1267.0,0,0
USG007056,CUST0238,2024-04-01,1465.0,0,0
USG007057,CUST0238,2024-05-01,1446.0,0,0
USG007058,CUST0238,2024-06-01,1426.0,0,0
USG007059,CUST0238,2024-07-01,1459.0,0,0
USG007060,CUST0238,2024-08-01,1232.0,0,0
USG007061,CUST0238,2024-09-01,1304.0,0,0
USG007062,CUST0238,2024-10-01,1280.0,0,0
USG007063,CUST0238,2024-11-01,1263.0,0,0
USG007064,CUST0238,2024-12-01,824.0,0,0
USG007065,CUST0238,2025-01-01,1406.0,0,0
USG007066,CUST0238,2025-02-01,687.0,0,0
USG007067,CUST0238,2025-03-01,1158.0,0,0
USG007068,CUST0238,2025-04-01,1114.0,0,0
USG007069,CUST0238,2025-05-01,1088.0,0,0
USG007070,CUST0238,2025-06-01,1243.0,0,0
USG007071,CUST0238,2025-07-01,1318.0,0,0
USG007072,CUST0238,2025-08-01,841.0,0,0
USG007073,CUST0238,2025-09-01,1262.0,0,0
USG007074,CUST0238,2025-10-01,1060.0,0,0
USG007075,CUST0238,2025-11-01,1025.0,0,0
USG007076,CUST0238,2025-12-01,1105.0,0,0
USG007077,CUST0238,2026-01-01,1141.0,0,0
